,followers,reports,comments,likes,emo_label,emotion,influence,heat,professionalism,emo,hobby_weight,topic_drives,topic_continuous_attention
237,127000,20,6,33,black,0.782890284,0.000803791,0.00170225,0.340182648,0.71594205,0.010327022,0.718448091,1.06645172
238,1554000,293,311,2303,black,0.73871894,0.009835437,0.083871898,0.455479452,0.653840394,0.017211704,0.74754773,1.12653155
239,1007000,0,0,2,black,0.781271935,0.006373411,5.77E-05,0.057838661,0.713666769,0.018359151,0.720097884,0.789864581
240,12,0,0,0,black,0.867643863,6.96E-08,0,0.121765601,0.835099336,1,0.835099406,1.956864937
241,146,0,0,0,black,0.828751266,9.18E-07,0,0.074961948,0.780419211,1,0.780420128,1.855381159
242,74000,0,0,0,black,0.676016569,0.000468348,0,0.043759513,0.565685482,1,0.56615383,1.609444995
243,629000,0,0,0,black,0.427549273,0.003981006,0,0.046042618,0.216358773,0.0562249,0.22033978,0.318626291
244,15000,0,0,5,black,0.871049017,9.49E-05,0.000144259,0.093226788,0.839886731,1,0.84012592,1.93311352
245,537000,0,0,0,black,0.55692023,0.003398728,0,0.014079148,0.398244806,0.026391279,0.401643534,0.438715233
246,2280000,30,33,104,black,0.830190241,0.014430374,0.004818234,0.078006088,0.782442304,0,0.801690912,0.860448392
247,572000,28,78,210,black,0.767561197,0.003620247,0.009117138,0.053272451,0.694390483,0.026391279,0.707127868,0.774054213
248,135000,0,1,3,black,0.752275586,0.000854424,0.000115407,0.046803653,0.67290004,0.002868617,0.673869871,0.722572311
249,841000,0,0,0,black,0.650406271,0.005322779,0,0.093607306,0.52967929,1,0.535002069,1.623286596
250,355000,21,70,679,purple,0.405277848,0.002246829,0.022215811,0.048325723,0.185046791,1,0.209509431,1.233372514
251,112000,0,0,0,black,0.695837498,0.000708854,0,0.090182648,0.593552247,1,0.594261101,1.683734895
252,1236,0,0,0,black,0.88067174,7.82E-06,0,0.018645358,0.85341557,1,0.853423387,1.872060928
253,161000,0,8,30,black,0.841155291,0.001018981,0.001096365,0.073059361,0.797858355,1,0.799973701,1.870917716
254,76000,0,0,0,black,0.801442415,0.000481006,0,0.111111111,0.742024978,0.203098107,0.742505984,1.056234196
255,15000,0,0,0,black,0.892519832,9.49E-05,0,0.026255708,0.870073115,1,0.870168045,1.896328823
256,43000,5,3,23,black,0.810073018,0.000272146,0.000894403,0.0456621,0.754158971,1,0.755325519,1.799821071
257,77000,28,26,38,black,0.634864032,0.000487335,0.002654357,0.057838661,0.507828048,1,0.51096974,1.565666708
258,411000,0,2,10,black,0.414164841,0.00260126,0.00034622,0.011035008,0.197541249,0.006884682,0.200488729,0.215460938
259,185000,12,2,10,black,0.826432586,0.00117088,0.000692441,0.273972603,0.777159317,0.203098107,0.779022638,1.254230027
260,2066000,15,1,55,black,0.903995991,0.013075943,0.002048471,0.011796043,0.886207749,0.003442341,0.901332163,0.901446132
261,4808,0,0,0,black,0.74154075,3.04E-05,0,0.183789954,0.657807652,1,0.657838076,1.841597606
262,2899000,75,57,697,black,0.749274164,0.018348095,0.023918061,0.239726027,0.668680263,0.026391279,0.710946419,0.934797569
263,2874000,3,0,2,black,0.541008532,0.018189867,0.000144259,0.047945205,0.375874131,0.017211704,0.394208256,0.44103104
264,57000,0,0,0,black,0.897866567,0.000360753,0,0.147260274,0.877590231,0.012621916,0.877950984,1.037472421
265,11000,1,0,5,black,0.821851969,6.96E-05,0.00017311,0.025114155,0.770719307,0.0562249,0.770962031,0.852058362
266,404000,0,3,3,black,0.8100456,0.002556956,0.00017311,0.056316591,0.754120423,0.203098107,0.756850489,1.01353512
267,264000,0,0,0,black,0.959403276,0.00167088,0,0.034246575,0.96410631,1,0.965777189,1.998352885
268,1375000,136,10,817,black,0.618878841,0.008702525,0.027784189,0.04870624,0.485354047,0.026391279,0.521840762,0.560451567
269,14000,0,0,0,black,0.810392678,8.86E-05,0,0.055555556,0.754608389,1,0.75469699,1.810163944
270,8877,101,101,105,black,0.84575367,5.62E-05,0.008857473,0.034246575,0.804323337,1,0.813236987,1.838569913
271,1542000,0,0,0,black,0.903580695,0.009759487,0,0.071537291,0.885623874,1,0.895383362,1.957161165
272,13000,0,0,1,black,0.847247362,8.23E-05,2.89E-05,0.033866058,0.806423359,0.203098107,0.806534483,1.043387523
273,1578000,14,3,102,black,0.647294939,0.009987336,0.003433353,0.177321157,0.525304986,1,0.538725674,1.702626143
274,144000,2,0,1,black,0.922603309,0.000911386,8.66E-05,0.006849315,0.912368267,1,0.913366209,1.919217582
275,131000,3,0,3,black,0.881276071,0.000829108,0.00017311,0.043759513,0.854265216,0.026391279,0.855267434,0.924416008
276,1148,0,0,1,black,0.798580994,7.26E-06,2.89E-05,0.442161339,0.738002032,1,0.738038143,2.180163371
277,457,0,0,0,black,0.736610994,2.89E-06,0,0.237442922,0.650876778,1,0.650879664,1.8883197
278,412,0,0,0,black,0.706251681,2.60E-06,0,0.050608828,0.608193821,1,0.608196422,1.658802649
279,333000,1,0,0,black,0.762458831,0.002107589,2.89E-05,0.120243531,0.687216932,0.002294894,0.689353373,0.809755357
280,1246000,0,0,6,black,0.899866372,0.00788607,0.00017311,0.072298326,0.88040181,0.203098107,0.88846099,1.155798242
281,11000,0,0,3,black,0.71711129,6.96E-05,8.66E-05,0.267123288,0.623461631,1,0.6236178,1.890584918
282,145000,0,3,66,black,0.872691959,0.000917715,0.001990767,0.141171994,0.842196587,0.203098107,0.84510507,1.186466688
283,554000,0,0,0,black,0.849833488,0.003506323,0,0.035768645,0.810059262,1,0.813565585,1.845827907
284,1678000,70,143,174,black,0.851123273,0.010620247,0.011165609,0.035768645,0.811872604,0.0562249,0.83365846,0.903866149
285,6720,0,0,0,black,0.745140016,4.25E-05,0,0.049086758,0.662867955,1,0.66291048,1.711954713
286,262000,5,1,5,black,0.776209056,0.001658222,0.000317369,0.101978691,0.706548736,0.203098107,0.708524326,1.011625534
287,14000,0,0,0,black,0.951271832,8.86E-05,0,0.143074581,0.952674098,1,0.952762699,2.095748679
288,212000,23,7,79,black,0.556836545,0.001341766,0.003144836,0.037290715,0.398127151,0.017211704,0.402613753,0.452629571
289,342,0,5,1,black,0.933295488,2.16E-06,0.00017311,0.017503805,0.927400683,1,0.927575952,1.944904489
290,3235000,4,4,13,black,0.439696729,0.020474677,0.000605886,0.009512938,0.233437202,0.00172117,0.254517765,0.24467131
291,114000,0,0,0,red,0.394685388,0.000721513,0,0.055555556,0.170154572,1,0.170876085,1.225710128
292,82000,0,0,0,black,0.827324331,0.000518981,0,0.055175038,0.778413045,1,0.778932026,1.833588083
293,353000,0,0,1,black,0.867559206,0.002234171,2.89E-05,0.294901065,0.834980315,0.203098107,0.837243338,1.332979487
294,111000000,1,2,12,black,0.814447204,0.702531644,0.000432776,0.159056317,0.760308754,1,1.463273173,1.919365071
295,172000,65,39,137,black,0.687599123,0.001088601,0.00695326,0.014840183,0.581969699,1,0.59001156,1.596809881
296,8529,0,0,3,black,0.846556753,5.40E-05,8.66E-05,0.089421613,0.805452413,1,0.805592943,1.894874027
297,654000,1,1,10,black,0.841128826,0.004139234,0.00034622,0.011035008,0.797821148,0.203098107,0.802306603,1.011954262
298,5285000,45,11,54,black,0.854533088,0.033449361,0.003173687,0.292237443,0.816666553,0.026391279,0.853289601,1.135295275
299,3202,0,2,1,black,0.691033483,2.03E-05,8.66E-05,0.049467275,0.586798156,0.005163511,0.58690497,0.641428942
300,31000,1,1,1,black,0.801852107,0.000196196,8.66E-05,0.040334855,0.742600975,0.02811245,0.742883727,0.811048281
301,157,0,0,20,black,0.846574545,9.87E-07,0.000577034,0.002663623,0.805477427,1,0.806055449,1.80814105
302,35000,0,0,1,black,0.889921308,0.000221513,2.89E-05,0.01217656,0.866419781,1,0.866670146,1.878596342
303,1157000,0,4,16,black,0.683384717,0.007322779,0.000577034,0.060882801,0.576044554,0.00172117,0.583944367,0.638648525
304,456000,0,0,0,black,0.617079258,0.00288607,0,0.015601218,0.482823966,1,0.485710035,1.498425183
305,18333000,5,29,1346,black,0.639055744,0.11603164,0.039815349,0.079147641,0.513721285,1,0.669568274,1.592868926
306,4720000,1634,2017,2323,black,0.651985109,0.029873412,0.172360069,0.060121766,0.53189902,1,0.734132501,1.592020785
307,5855000,3,0,5,black,0.789125482,0.037056956,0.000230814,0.143074581,0.724708279,0.04130809,0.761996048,0.90909095
308,259000,0,0,1,black,0.662850022,0.001639234,2.89E-05,0.183409437,0.547174287,0.203098107,0.548842373,0.933681831
309,23499000,0,2,7,black,0.678008437,0.148727843,0.000259665,0.175799087,0.568485902,0.027538726,0.71747341,0.771823715
310,9686000,1,1,2,black,0.866155714,0.061303792,0.000115407,0.074200913,0.833007108,1,0.894426306,1.907208021
311,209000,0,0,1,black,0.777290761,0.001322778,2.89E-05,0.069254186,0.708069534,0.026391279,0.709421164,0.803714999
312,11000,0,1,1,black,0.778729757,6.96E-05,5.77E-05,0.185312024,0.710092655,1,0.710219972,1.895404679
313,40696000,15,17,26,black,0.737213969,0.257569616,0.001673399,0.200532725,0.651724517,1,0.910967531,1.852257241
314,3573000,0,0,0,black,0.678031921,0.022613918,0,0.055555556,0.568518919,1,0.591132837,1.624074474
315,62221000,4,24,22,black,0.713652849,0.393803794,0.001442585,0.141933029,0.618599318,1,1.013845697,1.760532347
316,111000,0,0,1,black,0.839334428,0.000702525,2.89E-05,0.04718417,0.795298357,1,0.796029734,1.842482527
317,4301000,1,0,2,black,0.804502209,0.027221513,8.66E-05,0.148782344,0.746326824,0.04130809,0.773634891,0.936417257
318,42625000,57,115,34000,black,0.481282294,0.269778476,0.985920369,0.049467275,0.291903441,0.004016064,1.547602287,0.345386781
319,23681000,7,1,4,black,0.72701849,0.149879741,0.00034622,0.248097412,0.637390425,0.027538726,0.787616387,0.913026564
320,2396000,2,0,2,black,0.847262949,0.015164551,0.000115407,0.132420091,0.806445273,1,0.82172523,1.938865364
321,14926000,4,0,4,black,0.591817498,0.094468349,0.000230814,0.092846271,0.447307793,1,0.542006955,1.540154064
322,1738000,0,3,3,black,0.877682656,0.010999994,0.00017311,0.078006088,0.849213139,0.018359151,0.860386243,0.945578378
323,62000,2,0,3,black,0.815274882,0.000392399,0.000144259,0.337138508,0.761472408,0.026391279,0.762009066,1.125002196
324,69000,0,0,1,black,0.622374892,0.000436703,2.89E-05,0.076484018,0.490269237,1,0.490734791,1.566753256
325,47405000,6,1,10,black,0.745481491,0.300031641,0.000490479,0.114916286,0.663348043,1,0.963870163,1.77826433
326,1196000,0,0,1,black,0.738276899,0.007569614,2.89E-05,0.20738204,0.653218918,1,0.660817383,1.860600957
327,19620000,5,5,11,black,0.68973579,0.12417721,0.000605886,0.199010654,0.584973696,1,0.709756791,1.78398435
328,50000,1,1,6,black,0.794093907,0.000316449,0.000230814,0.057838661,0.731693518,1,0.732240781,1.789532178
329,64000,0,0,1,black,0.859538883,0.000405057,2.89E-05,0.076484018,0.823704331,0.002294894,0.82413824,0.902483244
330,1863000,274,342,1588,black,0.863930941,0.011791133,0.063589152,0.151445967,0.829879241,0.203098107,0.905259526,1.184423314
331,5672000,3,0,4,black,0.656085566,0.035898728,0.000201962,0.242770167,0.53766396,1,0.57376465,1.780434127
332,8961000,3,3,3,black,0.851139784,0.056715184,0.000259665,0.046803653,0.811895817,1,0.868870666,1.85869947
333,140000,12,19,39,black,0.928164721,0.00088607,0.002019619,0.051369863,0.920187202,1,0.923092891,1.971557065
334,1348000,9,3,23,black,0.758263618,0.008531639,0.00100981,0.130898021,0.681318772,1,0.69086022,1.812216793
335,4040000,4,2,8,black,0.844383836,0.025569614,0.000403924,0.059741248,0.802397452,1,0.82837099,1.8621387
336,273000,0,0,3,black,0.66870451,0.001727842,8.66E-05,0.047564688,0.555405265,0.072289157,0.557219662,0.67525911
337,688000,1,0,0,black,0.814626634,0.004354424,2.89E-05,0.048325723,0.760561019,1,0.764944295,1.808886742
338,4300000,1,1,1,black,0.891781032,0.027215184,8.66E-05,0.022450533,0.869034417,0.000573723,0.896336156,0.892058673
339,678,0,0,0,black,0.95388341,4.28E-06,0,0.054794521,0.956345783,0.072289157,0.956350068,1.083429461
340,2337000,2,5,12,black,0.837242693,0.014791133,0.000548182,0.081811263,0.792357531,1,0.807696846,1.874168794
341,159,0,0,0,black,0.716926634,1.00E-06,0,0.053652968,0.623202019,1,0.623203019,1.676854987
342,477000,100,5,191,black,0.719373882,0.003018981,0.008540104,0.122907154,0.626642669,0.203098107,0.638201754,0.952647929
343,25400000,0,0,0,black,0.769352376,0.160759488,0,0.087899543,0.696908749,1,0.857668238,1.784808293
344,1513,0,0,0,black,0.804991812,9.57E-06,0,0.124809741,0.747015169,1,0.747024738,1.87182491
345,19944000,0,1,3,black,0.632752657,0.126227843,0.000115407,0.046042618,0.50485961,1,0.631202859,1.550902228
346,103000,0,4,4,black,0.668282807,0.000651892,0.000230814,0.03652968,0.554812382,0.0562249,0.555695088,0.647566962
347,349000,6,27,38,black,0.703162193,0.002208854,0.002048471,0.083713851,0.603850229,0.018359151,0.608107555,0.705923231
348,26415000,1,0,3,black,0.594845951,0.167183539,0.000115407,0.044901065,0.451565574,1,0.61886452,1.496466639
349,1054000,2,2,6,black,0.58942318,0.00667088,0.000288517,0.036910198,0.443941558,0.002868617,0.450900954,0.483720373
350,122000,4,11,5,black,0.817661643,0.000772146,0.000577034,0.03957382,0.764828018,1,0.766177198,1.804401838
351,450,0,1,1,black,0.699341536,2.84E-06,5.77E-05,0.041856925,0.598478666,1,0.598539211,1.640335591
352,19989000,3,0,4,black,0.679393917,0.126512653,0.000201962,0.097792998,0.570433785,1,0.697148399,1.668226783
353,21281000,221,62,665,black,0.678081185,0.134689868,0.027351414,0.113394216,0.568588179,1,0.730629461,1.681982395
354,365000,0,6,10,black,0.853978157,0.00231012,0.000461627,0.021689498,0.815886361,1,0.818658108,1.837575858
355,3521000,33,69,228,black,0.833678246,0.022284804,0.009521062,0.067351598,0.787346181,1,0.819152047,1.854697779
356,2441,0,0,0,black,0.853890836,1.54E-05,0,0.051750381,0.815763594,1,0.815779037,1.867513974
357,159000,5,2,6,black,0.795085311,0.001006323,0.000375072,0.102739726,0.733087359,0.00172117,0.734468754,0.837548255
358,17133000,0,0,9,black,0.471601337,0.108436703,0.000259665,0.060882801,0.278292729,1,0.386989098,1.33917553
359,239000,0,0,0,black,0.880477846,0.001512652,0,0.020547945,0.85314297,1,0.854655622,1.873690915
360,48743000,14,10,19,black,0.730583996,0.308499996,0.001240623,0.080669711,0.642403263,1,0.952143881,1.723072973
361,193000,0,0,0,black,0.736433983,0.001221513,0,0.057077626,0.650627914,1,0.651849426,1.707705539
362,24000,1,1,6,black,0.754479825,0.000151892,0.000230814,0.109969559,0.675999038,1,0.676381745,1.785968597
363,1483000,0,2,8,black,0.859601617,0.00938607,0.000288517,0.047945205,0.823792531,0.203098107,0.833467117,1.074835843
364,2081000,0,1,0,black,0.747983336,0.01317088,2.89E-05,0.052511416,0.666865454,1,0.680065185,1.719376869
365,1531000,2,0,2,black,0.777000725,0.009689867,0.000115407,0.069634703,0.707661764,1,0.717467038,1.777296467
366,1424000,4,114,112,black,0.803589086,0.009012652,0.006635892,0.171232877,0.745043039,0.0562249,0.760691583,0.972500816
367,57000,0,0,0,black,0.80428049,0.000360753,0,0.080289193,0.746015102,0.203098107,0.746375856,1.029402402
368,2,0,0,0,black,0.692005396,6.33E-09,0,0.03500761,0.588164594,1,0.588164601,1.623172205
369,1207,0,0,0,purple,0.84879452,7.63E-06,0,0.027016743,0.808598549,1,0.808606182,1.835615291
370,111000,4325,2,2,black,0.79013598,0.000702525,0.124899019,0.065068493,0.726128964,1,0.851730508,1.791197457
371,1593000,7,14,73,black,0.651246488,0.010082272,0.00271206,0.012557078,0.530860573,0.203098107,0.543654906,0.746515758
372,381,0,0,0,black,0.840615928,2.41E-06,0,0.020928463,0.797100051,1,0.797102456,1.818028514
373,1069,0,2,3,black,0.680598557,6.76E-06,0.000144259,0.051750381,0.572127419,1,0.572278437,1.6238778
374,64900000,34,35,710,black,0.757860065,0.41075949,0.022475476,0.099695586,0.680751405,1,1.113986371,1.780446991
375,1177000,0,0,0,black,0.756295164,0.007449361,0,0.153348554,0.678551271,1,0.686000632,1.831899825
376,8225000,8,13,11,black,0.810714036,0.052056956,0.000923254,0.134322679,0.755060195,1,0.808040405,1.889382874
377,2609000,1,0,4,black,0.833283752,0.016512652,0.000144259,0.087138508,0.786791552,1,0.803448463,1.873930061
378,14066000,26,14,27,black,0.509719849,0.089025311,0.001933064,0.052891933,0.331884548,1,0.422842922,1.384776481
379,590000,0,0,0,black,0.782909006,0.003734171,0,0.096270928,0.715968371,0.027538726,0.719702542,0.839778026
380,1197000,1,102,41,black,0.81614995,0.007575943,0.004154645,0.092085236,0.762702689,1,0.774433277,1.854787925
381,12020000,0,0,1,black,0.733522441,0.076075944,2.89E-05,0.518645358,0.6465345,1,0.722639295,2.165179858
382,445000,0,0,1,black,0.871626347,0.002816449,2.89E-05,0.092085236,0.840698416,1,0.843543717,1.932783651
383,1639,0,0,0,black,0.876412988,1.04E-05,0,0.02130898,0.847428079,1,0.847438446,1.868737059
384,924000,164,101,1056,black,0.83298862,0.005848095,0.038113099,0.059360731,0.786376618,0.203098107,0.830337812,1.048835455
385,37000,0,0,1,black,0.644791722,0.000234171,2.89E-05,0.056316591,0.521785648,1,0.522048671,1.578102239
386,916000,3,17,87,black,0.923230827,0.005797462,0.003087132,0.035388128,0.913250511,0.017211704,0.922135105,0.965850343
387,10845000,0,15,2,black,0.64589785,0.068639235,0.000490479,0.084474886,0.523340783,1,0.592470497,1.607815669
388,228,0,0,0,black,0.788802981,1.44E-06,0,0.062024353,0.724254866,1,0.724256303,1.786279219
389,5384000,9,2,35,black,0.601618648,0.034075943,0.001327178,0.058599696,0.461087487,0.00172117,0.496490608,0.521408353
390,7633000,61,345,5011,black,0.822810054,0.048310121,0.156289671,0.059360731,0.772066304,0.010327022,0.976666096,0.841754057
391,11554000,0,0,1,black,0.690423042,0.073126576,2.89E-05,0.089041096,0.585939921,1,0.659095349,1.674981017
392,115000,5,0,4,black,0.955279589,0.000727842,0.000259665,0.070395738,0.958308708,1,0.959296216,2.028704447
393,1787000,22,46,169,black,0.835791111,0.01131012,0.006837853,0.040715373,0.790316714,0.203098107,0.808464688,1.034130194
394,769,0,1,1,black,0.807557702,4.86E-06,5.77E-05,0.039193303,0.750622622,1,0.750685186,1.789815924
395,19,0,0,0,black,0.81187139,1.14E-07,0,0.207762557,0.756687348,1,0.756687462,1.964449905
396,7360000,114,68,413,black,0.530820489,0.046582272,0.017166763,0.053272451,0.361550493,1,0.425299528,1.414822943
397,7375000,0,0,1,black,0.79719162,0.046677209,2.89E-05,0.058219178,0.736048674,1,0.782754735,1.794267852
398,2709,0,0,1,black,0.740795076,1.71E-05,2.89E-05,0.014840183,0.656759289,1,0.65680528,1.671599472
399,126000,49,10,58,black,0.904142916,0.000797462,0.003375649,0.100456621,0.886414315,1,0.890587426,1.986870936
400,432,0,0,0,black,0.649440229,2.73E-06,0,0.025114155,0.528321106,1,0.528323834,1.553435261
401,658000,16,9,2,black,0.667032212,0.004164551,0.000778996,0.212328767,0.553054138,1,0.557997685,1.765382905
402,5566000,0,0,0,black,0.897953033,0.035227842,0,0.048325723,0.877711796,1,0.912939638,1.926037519
403,1046000,13,57,425,black,0.816057861,0.006620247,0.014281593,0.040715373,0.762573218,0.010327022,0.783475058,0.813615614
404,411000,0,1,1,red,0.349847436,0.00260126,5.77E-05,0.045281583,0.107115717,1,0.109774679,1.152397299
405,175000,0,0,1,black,0.551910698,0.001107589,2.89E-05,0.0304414,0.391201773,1,0.392338214,1.421643174
406,1073000,5,22,36,black,0.79383411,0.006791133,0.001817657,0.141933029,0.731328263,1,0.739937053,1.873261292
407,45000,0,0,0,black,0.821279764,0.000284804,0,0.077625571,0.76991483,1,0.770199634,1.8475404
408,443,0,0,1,black,0.843381464,2.80E-06,2.89E-05,0.034627093,0.800988192,0.010327022,0.801019841,0.845942307
409,3332,0,0,0,black,0.945365787,2.11E-05,0,0.016362253,0.944370633,1,0.944391715,1.960732886
410,470000,2,5,7,black,0.856288075,0.002974677,0.000403924,0.060502283,0.819133936,0.002294894,0.822512537,0.881931113
411,335000,0,0,1,black,0.900253773,0.002120247,2.89E-05,0.065829528,0.880946466,0.018359151,0.883095565,0.965135145
412,155000,7,2,25,black,0.969451666,0.000981006,0.000980958,1,0.978233605,0.0562249,0.980195569,2.034458504
413,92000,1,1,3,black,0.799263358,0.000582272,0.000144259,0.136605784,0.738961385,0.203098107,0.739687916,1.078665276
414,76000,0,0,1,black,0.817313552,0.000481006,2.89E-05,0.054033486,0.764338628,0.203098107,0.764848486,1.02147022
415,2408,0,0,0,black,0.673280656,1.52E-05,0,0.029680365,0.56183899,1,0.561854224,1.591519356
